key,IsWinner,MMR,InGameLevel,Takedowns,KillingBlows,Assists,Deaths,HighestKillStreak,HeroDamage,SiegeDamage,Healing,SelfHealing,DamageTaken,ExperienceContribution,MercCampCaptures,date
117395476,0,13443,55,28,8,20,24,18,78153,163684,30054,12566,27973,18230,2,7/14/2017
117397509,1,12528,90,75,20,55,14,45,164081,236115,98035,6637,0,46645,14,7/14/2017
117397509,0,10641,85,60,14,46,20,33,168615,276548,92369,2789,0,37386,8,7/14/2017
117438673,1,11497,120,85,22,63,20,42,213270,410800,115692,30734,0,90071,24,7/14/2017
117438673,0,11630,115,70,20,50,22,30,232150,428849,94829,65234,0,76399,14,7/14/2017
117450195,1,12078,105,130,31,99,10,116,228182,238128,80582,48459,110689,61188,9,7/14/2017
117450195,0,12387,85,46,10,36,31,34,185379,233555,55659,35284,134998,34069,5,7/14/2017
117718269,1,8462,115,104,32,68,18,74,254768,518641,0,39559,0,90685,17,7/14/2017
117718269,0,9767,110,45,18,27,34,18,144607,443177,0,9127,94052,70777,9,7/14/2017
117476603,1,12086,100,78,22,56,9,55,151056,324919,22388,20298,43468,56050,2,7/14/2017
117476603,0,12033,85,31,9,22,24,15,114116,282111,16115,47952,72926,38319,6,7/14/2017
117395431,1,7653,85,77,28,49,12,57,117219,211424,81585,724,0,40280,8,7/14/2017
117395431,0,8967,75,37,12,25,28,16,127219,192113,22024,6072,0,29033,6,7/14/2017
117397550,1,10811,125,82,26,56,33,27,363328,541158,151729,0,0,99648,7,7/14/2017
117397550,0,9984,120,106,33,73,27,41,324868,511774,254170,17606,0,92785,20,7/14/2017
117980222,1,12975,95,111,29,82,14,48,155711,170463,84773,17453,48613,47015,12,7/14/2017
117980222,0,12508,85,50,14,36,29,25,161199,80244,34662,10481,44815,32166,5,7/14/2017
117440347,1,11176,105,77,19,58,15,50,222340,408575,149274,3752,78998,68366,8,7/14/2017
117440347,0,10563,100,56,14,41,19,32,210009,308410,62418,29423,0,55095,6,7/14/2017
117989422,1,8792,85,62,24,38,6,49,87106,282387,0,24670,27172,45394,12,7/14/2017
117989422,0,8874,70,15,6,9,24,8,60185,241622,0,10467,35938,30835,1,7/14/2017
121803717,1,9108,115,84,29,55,23,35,183929,493258,37444,40080,78326,76677,16,7/14/2017
121803717,0,8776,110,60,23,37,30,21,161310,418326,122720,25153,85453,69005,14,7/14/2017
117524203,1,11324,115,158,41,117,27,74,249939,315299,94745,19026,70426,85242,2,7/14/2017
117524203,0,9276,110,89,26,63,41,28,235299,202578,59839,23379,152357,72122,4,7/14/2017
117395454,1,9575,95,86,27,59,10,47,140595,262632,57371,22276,65615,50238,11,7/14/2017
117395454,0,11099,80,31,10,21,27,18,157992,273860,28274,9832,61302,36232,4,7/14/2017
117508621,1,9737,105,53,13,40,33,26,307657,210786,56382,50195,141575,63761,16,7/14/2017
117508621,0,9577,110,150,33,117,13,89,246738,392257,223807,37872,131514,69288,11,7/14/2017
118469166,1,8325,110,100,32,68,14,65,166124,407076,0,6690,67428,71211,5,7/14/2017
118469166,0,9171,90,36,14,22,33,14,129219,225187,0,27359,74209,44092,4,7/14/2017
117680330,1,9950,105,97,25,72,7,78,155942,262938,78301,36755,54180,60787,28,7/14/2017
117680330,0,10818,95,22,6,16,25,12,132280,203232,44573,20242,58761,44833,14,7/14/2017
117395437,1,11495,110,106,25,81,21,61,282089,392622,148973,32016,0,65126,16,7/14/2017
117395437,0,12695,100,84,21,63,27,30,270159,504330,143982,42719,0,50373,5,7/14/2017
117395440,1,10789,100,161,39,122,13,116,183493,199270,58741,13850,0,51295,21,7/14/2017
117395440,0,10994,80,49,13,36,40,23,116638,172444,67324,0,0,32017,9,7/14/2017
117766801,1,10296,105,70,20,50,10,52,163229,402288,71208,2384,42370,67551,18,7/14/2017
117766801,0,10519,95,30,10,20,21,19,111846,421309,76734,28187,0,48414,6,7/14/2017
120475086,1,11807,115,101,30,71,18,60,171065,362167,56817,5090,0,83398,12,7/14/2017
120475086,0,11600,105,65,18,47,30,33,134425,371360,69181,21922,0,61750,8,7/14/2017
122503942,1,12165,120,111,26,85,34,41,316951,493567,117782,94268,126662,84196,14,7/14/2017
122503942,0,13626,120,128,32,96,28,79,304645,514553,115415,45095,247591,90483,22,7/14/2017
117529800,1,9924,105,111,27,84,12,76,217958,283297,75639,41911,178889,60976,12,7/14/2017
117529800,0,7459,100,51,11,40,29,29,226672,239779,67881,42911,159848,50908,7,7/14/2017
121401953,1,11787,115,119,31,88,16,62,272802,420313,51665,80012,152093,77606,15,7/14/2017
121401953,0,10823,105,62,16,46,32,19,245401,392571,24350,55247,218959,62807,5,7/14/2017
117395523,1,12574,95,82,22,58,4,66,177067,274993,101736,23578,71495,44798,5,7/14/2017
117395523,0,12719,85,13,4,9,23,6,171188,227656,42889,14434,55907,32759,4,7/14/2017
117395672,1,13391,120,135,34,101,22,49,302319,443501,127368,25185,106155,94226,19,7/14/2017
117395672,0,12851,115,86,22,64,34,37,276253,429137,136216,33342,117710,77895,9,7/14/2017
117397363,1,12274,95,115,29,86,3,98,199962,288378,69008,18937,0,52102,3,7/14/2017
117397363,0,12547,75,9,3,6,29,7,131147,257812,57640,46058,76147,32833,1,7/14/2017
117496206,1,13694,80,60,14,46,2,53,135761,259376,49231,18054,68326,38073,1,7/14/2017
117496206,0,13096,60,9,1,6,14,4,113249,146015,37569,8458,55990,21180,0,7/14/2017
117512793,1,11134,100,75,18,57,11,64,165622,371741,54345,56165,95625,57430,14,7/14/2017
117512793,0,10876,100,44,10,34,18,29,127579,455542,42651,45514,137376,57055,4,7/14/2017
117395460,1,10822,100,68,17,51,8,49,173259,242193,82740,39683,67431,52461,13,7/14/2017
117395460,0,9665,85,32,7,25,17,20,177486,334371,72703,1733,79200,38328,0,7/14/2017
117395465,1,10653,105,121,38,83,21,51,163888,234799,0,44032,116445,61798,22,7/14/2017
117395465,0,9254,95,47,21,26,39,12,181342,365575,0,36620,74305,47663,2,7/14/2017
117412226,1,13255,120,118,35,83,19,53,336136,555194,106459,78645,194107,96745,5,7/14/2017
117412226,0,12791,115,57,19,38,35,22,323631,418595,121384,25654,128254,80013,11,7/14/2017
117395466,1,11004,105,109,31,78,10,62,192645,272176,58148,40382,38560,66585,17,7/14/2017
117395466,0,10802,95,33,10,23,31,11,141221,224270,51055,11902,42197,49159,12,7/14/2017
117485558,1,10718,100,143,41,102,15,81,157134,277669,0,0,59769,60446,10,7/14/2017
117485558,0,9755,85,41,13,25,41,21,135348,197066,0,0,53457,39498,5,7/14/2017
118742227,1,10617,115,76,27,49,16,38,187593,464276,87581,3119,0,82742,12,7/14/2017
118742227,0,11294,110,41,15,24,27,28,160754,458165,91627,0,0,65023,7,7/14/2017
118369029,1,12197,120,119,31,88,14,71,294226,408570,34056,45221,188301,89222,26,7/14/2017
118369029,0,12338,115,55,14,41,31,23,217746,428476,43982,70528,255844,77538,15,7/14/2017
117559299,1,9160,110,77,24,53,22,42,162311,281104,0,27155,51433,68974,9,7/14/2017
117559299,0,8504,110,77,20,57,24,25,133089,293044,8572,40041,58524,70391,7,7/14/2017
122322868,1,10999,110,147,45,102,33,40,234373,273677,23405,33453,96704,74145,23,7/14/2017
122322868,0,10006,110,80,31,49,46,25,233070,452066,30205,30391,94727,66027,5,7/14/2017
117395809,1,10380,100,89,28,61,13,61,201730,312885,39641,16980,0,53299,7,7/14/2017
117395809,0,10481,85,49,13,36,28,30,145467,236528,71868,15142,0,35434,1,7/14/2017
117395479,1,9459,100,113,34,79,20,57,170581,151350,15499,19715,65524,60829,18,7/14/2017
117395479,0,10023,95,71,20,51,34,18,156902,298699,0,40647,68540,53426,0,7/14/2017
117395548,1,11651,100,73,22,51,27,28,183179,315370,47228,29399,122662,52964,9,7/14/2017
117395548,0,11439,90,96,27,69,23,43,176726,259032,49077,26493,64431,45206,5,7/14/2017
117395488,1,11682,110,83,23,60,34,35,187806,318725,104168,18769,0,68658,6,7/14/2017
117395488,0,11523,105,122,33,89,23,67,252852,278526,58477,0,0,61169,5,7/14/2017
117395495,1,13659,110,121,35,86,20,55,189235,309620,0,67259,97844,77940,13,7/14/2017
117395495,0,13485,105,52,20,32,36,26,204690,356434,0,19423,78010,57374,5,7/14/2017
117395533,1,11422,130,87,37,50,42,25,281355,607971,5384,61282,0,117320,27,7/14/2017
117395533,0,10445,130,117,42,75,37,32,253556,779908,0,26313,0,125050,10,7/14/2017
117395557,1,12237,100,73,19,51,5,97,169591,441142,104864,51931,0,57843,5,7/14/2017
117395557,0,11936,90,15,5,10,21,10,124533,291592,40111,45845,27495,45215,11,7/14/2017
117466934,1,10696,120,128,42,86,24,57,210724,495889,0,33644,0,101725,13,7/14/2017
117466934,0,11227,115,67,24,43,42,20,207818,393102,0,33165,0,81670,4,7/14/2017
117533600,1,10241,105,185,50,135,20,96,257980,233700,117748,49242,0,72112,3,7/14/2017
117533600,0,10514,95,70,20,50,50,26,238912,139424,82447,2605,0,46540,4,7/14/2017
117397716,1,13539,95,72,25,47,12,35,120139,234494,56325,14797,0,51600,11,7/14/2017
117397716,0,12372,85,25,12,13,25,18,117764,276651,15425,25383,0,41279,2,7/14/2017
117492294,1,12563,95,74,21,53,22,33,164012,286838,57911,37543,51883,52119,6,7/14/2017
117492294,0,12624,85,73,22,51,22,38,165739,191938,55394,23779,45187,40992,4,7/14/2017
117566015,1,10030,110,61,20,41,27,27,164312,304438,1368,31391,86700,69748,13,7/14/2017
117566015,0,9138,105,82,27,55,21,46,227457,337203,0,8548,0,67088,5,7/14/2017
117853312,1,8804,100,99,26,72,20,53,142213,205572,53707,5286,46361,53496,14,7/14/2017
117853312,0,7589,95,68,18,48,28,23,162144,159480,35768,1580,0,48816,17,7/14/2017
117977760,1,12475,85,90,25,65,6,71,170384,140807,87377,6022,0,36482,7,7/14/2017
117977760,0,11721,75,24,6,18,25,11,131067,91762,81755,17581,44368,22489,5,7/14/2017
121254072,1,12027,105,83,27,56,15,41,152838,323463,40840,36904,0,68800,6,7/14/2017
121254072,0,11828,100,58,15,43,27,22,150950,297707,44718,36539,0,54854,7,7/14/2017
122484213,1,9433,105,109,34,75,18,54,164834,310227,0,20651,0,66353,7,7/14/2017
122484213,0,9829,95,44,18,26,34,25,119291,250768,0,8084,0,49121,1,7/14/2017
117648757,1,12687,120,104,33,71,23,49,191115,417632,2094,36802,0,97673,12,7/14/2017
117648757,0,12158,115,71,23,48,33,31,154909,475713,38546,3408,0,85311,5,7/14/2017
117395527,1,12481,95,58,17,41,7,37,146365,308474,48006,17085,0,50632,11,7/14/2017
117395527,0,13377,85,18,7,11,17,10,82197,342544,63039,25124,92769,37032,8,7/14/2017
117395568,1,10375,115,128,30,96,9,76,354903,481401,87470,31906,87761,76253,4,7/14/2017
117395568,0,8927,100,35,9,26,31,19,224474,201308,140466,38184,302133,47980,22,7/14/2017
117395538,1,10539,110,124,34,90,23,52,172210,260579,21170,50529,70702,72919,5,7/14/2017
117395538,0,10515,100,74,23,51,34,27,159943,186538,42935,24893,106197,52820,6,7/14/2017
119219294,1,8992,105,98,28,70,20,39,263079,344456,74571,12610,63583,62800,13,7/14/2017
119219294,0,10242,100,70,19,51,29,34,182534,356060,130687,31194,88940,49848,11,7/14/2017
119485598,1,8151,105,110,30,80,23,47,176977,189074,56594,0,80456,53568,6,7/14/2017
119485598,0,8653,95,81,22,59,32,39,151227,189765,54932,17618,53518,40010,1,7/14/2017
117404222,1,9714,105,160,43,117,18,90,224300,360829,0,64964,62345,67352,11,7/14/2017
117404222,0,9599,90,60,18,42,43,26,148256,187938,0,30372,78984,49576,4,7/14/2017
117441288,1,11094,120,86,28,56,30,49,293669,452670,53925,65431,172706,85485,13,7/14/2017
117441288,0,10734,120,103,29,74,31,47,274960,572930,24653,75864,125567,87763,2,7/14/2017
117648510,1,12969,105,90,29,61,13,49,159806,390781,0,58332,60766,64931,9,7/14/2017
117648510,0,11741,100,43,13,30,29,21,140242,291788,0,28970,48000,52752,4,7/14/2017
121166889,1,11395,115,44,13,31,8,29,259935,560837,125586,21432,0,78454,12,7/14/2017
121166889,0,10903,110,26,8,18,13,33,227128,507620,211966,0,0,69557,11,7/14/2017
117395543,1,11773,115,101,31,70,14,62,290395,476671,74078,6662,97201,82565,14,7/14/2017
117395543,0,11850,105,50,14,36,31,30,201913,307073,62896,67814,169003,57449,1,7/14/2017
117553031,1,10843,85,94,28,66,6,85,148733,254060,63737,60439,97403,38763,9,7/14/2017
117553031,0,10234,75,25,6,19,28,11,144376,271093,59635,24903,0,27099,5,7/14/2017
118961100,1,11328,115,72,18,54,19,37,346825,583626,114137,62039,102927,76392,20,7/14/2017
118961100,0,12311,110,74,19,55,18,39,268463,393725,126074,93011,216642,67847,23,7/14/2017
117395587,1,10966,90,100,28,72,6,80,123061,193310,42676,10887,0,39982,12,7/14/2017
117395587,0,10773,70,19,6,13,29,8,95497,138910,25435,11809,0,23465,2,7/14/2017
117704606,1,10418,115,89,30,59,33,41,211908,427442,0,60078,92223,84884,23,7/14/2017
117704606,0,10602,115,104,33,71,30,40,260025,490538,0,3268,200367,81762,4,7/14/2017
117395592,1,11157,125,110,28,82,27,36,345514,636876,98999,104398,255888,102556,11,7/14/2017
117395592,0,11423,120,98,25,73,28,41,318976,592668,105577,9219,150465,88967,4,7/14/2017
118349375,1,10015,100,142,33,109,3,140,148155,225920,60325,17287,80861,52984,28,7/14/2017
118349375,0,9258,80,9,3,6,33,6,102889,176742,26948,31110,57307,31444,14,7/14/2017
117395542,1,10223,120,67,20,47,6,61,213349,504336,134740,34139,0,88736,21,7/14/2017
117395542,0,9827,105,22,6,16,20,16,172389,559522,57271,16213,0,61667,3,7/14/2017
118370894,1,12186,105,87,20,67,6,61,173751,300536,85360,16805,0,64505,27,7/14/2017
118370894,0,11443,95,25,6,19,21,17,124030,368490,120184,9892,66621,43720,3,7/14/2017
117395637,1,9627,110,92,28,64,15,52,267855,380966,104723,19737,104576,71020,7,7/14/2017
117395637,0,10042,105,42,12,30,28,17,246852,401983,108314,31877,90527,56877,6,7/14/2017
117413061,1,10344,110,61,19,42,10,47,175075,396727,132053,15690,56629,77971,14,7/14/2017
117413061,0,10660,100,26,10,16,19,16,190759,385687,46521,27260,52820,57307,0,7/14/2017
117395721,1,9125,115,69,25,44,10,52,130270,509991,21825,13219,0,80534,18,7/14/2017
117395721,0,8655,100,19,9,10,27,18,116072,366697,25216,22400,60921,55695,10,7/14/2017
117487352,1,9915,110,95,22,73,20,52,297711,253081,165946,35392,192177,65053,23,7/14/2017
117487352,0,9700,105,82,20,62,22,55,325560,302792,144781,88116,137925,59157,9,7/14/2017
117395552,1,11694,110,97,27,70,20,48,240647,415025,71522,51405,101294,75918,9,7/14/2017
117395552,0,10441,105,67,19,48,28,29,247021,408980,74324,44864,150566,63326,1,7/14/2017
117397977,1,10091,115,102,25,77,23,64,255898,514050,84276,71931,138936,81010,1,7/14/2017
117397977,0,10149,110,66,22,44,25,46,244321,396158,84775,79322,87411,69577,10,7/14/2017
117395553,1,11197,105,89,25,64,20,48,196007,324622,95266,18357,92332,62605,9,7/14/2017
117395553,0,11307,105,60,20,40,26,22,177815,330955,95272,0,138366,58857,14,7/14/2017
117520366,1,12480,115,95,29,66,20,45,197500,499825,33897,45997,98537,82547,11,7/14/2017
117520366,0,12702,105,65,20,45,29,33,194457,360136,4133,64618,151887,63116,7,7/14/2017
117573422,1,12854,125,143,42,101,52,34,335379,428526,0,57177,115918,104818,30,7/14/2017
117573422,0,13360,120,181,52,129,42,55,342233,459007,51486,88112,202145,90064,21,7/14/2017
117410066,1,9531,95,76,22,54,11,59,142512,284563,17540,27222,61249,46995,7,7/14/2017
117410066,0,9908,75,35,11,24,24,23,133642,188734,4758,8831,109149,29698,8,7/14/2017
117395572,1,13506,80,80,21,59,3,78,114142,168913,57887,35096,56595,38590,8,7/14/2017
117395572,0,12026,65,8,3,5,21,7,105667,212236,20715,19801,40042,24367,1,7/14/2017
117580261,1,10933,85,103,26,77,2,102,148889,212249,40514,7512,55626,40440,10,7/14/2017
117580261,0,9724,65,3,1,2,27,2,83519,113949,26661,15237,59294,25627,9,7/14/2017
118057379,1,10240,100,127,34,93,9,91,189009,239348,70073,19357,59990,59352,14,7/14/2017
118057379,0,11532,85,32,9,23,34,14,151627,237901,45300,34189,122218,39487,5,7/14/2017
118857439,1,10300,100,82,22,60,12,60,151911,296327,99792,84708,0,51676,11,7/14/2017
118857439,0,9687,85,41,11,30,22,22,146820,230922,54649,8863,0,34605,15,7/14/2017
117630842,1,11275,110,81,21,60,14,61,242502,288158,72865,58239,86208,69160,14,7/14/2017
117630842,0,11886,100,52,14,38,22,33,167592,240909,67264,36093,152394,53901,5,7/14/2017
117734682,1,11368,110,96,31,65,12,53,145101,203359,84066,12702,0,68829,18,7/14/2017
117734682,0,11587,100,34,12,22,32,14,116068,331523,69788,750,0,54341,2,7/14/2017
120913847,1,8353,95,69,21,48,15,42,102021,318356,0,46305,92056,52856,17,7/14/2017
120913847,0,8073,90,48,15,33,23,27,143566,322551,0,36099,50836,46636,9,7/14/2017
117395627,1,7777,100,64,17,47,15,30,102843,273528,0,40789,99501,56380,16,7/14/2017
117395627,0,8933,100,53,15,38,17,24,133634,257540,0,28782,42967,58751,13,7/14/2017
117965647,1,11172,110,139,34,105,25,48,273138,392602,64304,53908,96007,71267,9,7/14/2017
117965647,0,10784,110,94,25,69,34,52,242545,333921,117653,26151,162086,70481,10,7/14/2017
117468096,1,11787,115,97,25,72,16,59,270455,302915,69548,50809,55753,77137,22,7/14/2017
117468096,0,12370,110,54,16,38,25,23,175228,355749,140375,23726,99535,68167,25,7/14/2017
117395588,1,10897,95,109,29,79,10,78,230790,194100,55684,0,0,41200,5,7/14/2017
117395588,0,10435,85,31,10,21,30,13,127179,148624,94274,10001,75129,35147,2,7/14/2017
117433001,1,10658,105,97,24,73,21,56,234017,372466,161598,45174,0,57995,13,7/14/2017
117433001,0,10285,95,80,21,59,24,64,249309,300399,113643,31197,0,46092,7,7/14/2017
117438577,1,10236,120,100,26,74,42,30,318304,539521,62728,53957,124569,92810,8,7/14/2017
117438577,0,8636,125,152,40,112,27,62,282723,556073,21882,153527,208552,97951,16,7/14/2017
117395577,1,9888,105,106,29,77,10,74,177428,278200,113723,32233,0,61744,15,7/14/2017
117395577,0,10326,95,38,10,28,29,18,173714,274146,44656,4719,0,49182,3,7/14/2017
118079498,1,8978,115,104,28,76,12,62,222820,369274,36471,69754,85897,76821,23,7/14/2017
118079498,0,10330,105,43,12,31,29,17,232305,432358,24179,27148,88955,58717,7,7/14/2017
117458052,1,10165,100,71,20,51,7,52,134140,293507,65485,10300,0,60068,15,7/14/2017
117458052,0,10267,85,23,7,16,21,13,118565,303063,43164,16480,0,41357,9,7/14/2017
117717716,1,11813,100,76,20,56,10,52,191766,260735,109650,24724,139895,56145,18,7/14/2017
117717716,0,12873,85,38,9,28,20,17,185375,149837,80163,16252,76946,35860,6,7/14/2017
117600065,1,15011,105,130,33,97,8,86,231961,265412,108324,32996,93968,60625,6,7/14/2017
117600065,0,14719,90,35,8,27,33,20,149390,206809,90585,26548,62670,44120,4,7/14/2017
117395593,1,11833,115,84,28,56,21,40,212931,473256,7102,11398,0,87865,13,7/14/2017
117395593,0,12604,115,61,21,40,28,27,130607,628950,17364,47986,0,79355,9,7/14/2017
117529194,1,10286,110,74,25,49,21,39,200210,266746,0,49012,114548,71946,16,7/14/2017
117529194,0,10592,105,63,21,42,25,33,187397,360589,0,56296,140080,58503,5,7/14/2017
117395659,1,12899,95,51,12,39,6,34,92525,222338,61824,17712,103545,51857,17,7/14/2017
117395659,0,12916,80,21,5,15,12,28,122196,238138,20271,21490,32508,37259,4,7/14/2017
117395607,1,10979,115,119,33,86,7,97,236771,587517,96214,13811,55316,79024,4,7/14/2017
117395607,0,11988,100,19,7,12,33,10,191067,364225,55211,15698,67424,50350,8,7/14/2017
118127476,1,12165,100,105,27,78,9,67,234230,255569,72472,14752,60159,48959,0,7/14/2017
118127476,0,11770,90,31,8,23,27,12,171474,226342,75501,16887,84706,34258,0,7/14/2017
117897168,1,12438,120,90,24,66,9,70,271540,760602,121741,14496,0,89230,5,7/14/2017
117897168,0,12638,105,35,9,26,24,23,216750,633206,72160,54269,0,59634,1,7/14/2017
117781537,1,11057,115,87,30,57,32,34,211323,488864,0,93246,96565,86498,10,7/14/2017
117781537,0,11113,115,99,31,68,30,38,237532,462779,0,35739,68708,82002,11,7/14/2017
117395600,1,10913,90,77,22,52,4,56,153638,302659,99849,1017,0,44879,14,7/14/2017
117395600,0,10780,75,15,3,12,24,10,122412,274056,40607,5340,67457,30833,0,7/14/2017
117395641,1,10755,115,123,43,80,15,59,184665,459828,0,25724,0,85004,15,7/14/2017
117395641,0,9799,105,34,14,20,43,18,156692,379891,0,33746,0,58798,3,7/14/2017
118830967,1,8241,100,80,29,51,20,36,123511,172433,0,4603,0,58234,15,7/14/2017
118830967,0,7691,95,57,20,37,29,28,79783,197963,0,25479,0,48880,6,7/14/2017
117395677,1,8026,115,61,28,33,19,30,172030,542782,0,15771,0,84038,6,7/14/2017
117395677,0,9009,110,41,18,23,29,20,156483,450958,0,16964,0,67865,6,7/14/2017
117568335,1,9513,90,55,18,37,22,27,145279,254717,49464,20970,125428,46651,10,7/14/2017
117568335,0,9847,85,74,21,52,18,39,142119,194084,65124,27508,81520,40440,12,7/14/2017
117431117,1,10571,95,120,30,90,13,71,163949,166556,41323,7312,113727,51530,18,7/14/2017
117431117,0,10817,85,49,12,37,31,14,145012,160278,38738,25666,65843,38027,7,7/14/2017
122170541,1,12125,125,129,32,97,22,75,280417,699549,147923,26549,95107,94453,16,7/14/2017
122170541,0,11576,115,75,22,53,33,28,208945,384770,120054,55819,127146,69319,40,7/14/2017
117403599,1,11108,75,57,13,42,7,40,152339,244573,69261,20602,38719,32132,3,7/14/2017
117403599,0,10915,60,24,6,18,14,21,92432,109845,32666,0,100467,19467,7,7/14/2017
122097336,1,9908,85,85,20,65,14,72,153923,158222,61505,17705,93077,44376,4,7/14/2017
122097336,0,11077,70,58,14,44,21,47,140558,146419,71650,11193,52397,29345,2,7/14/2017
117432839,1,9460,105,123,39,84,17,59,173267,342027,59680,45737,59044,67885,12,7/14/2017
117432839,0,9123,95,49,17,32,39,17,157957,228820,35485,21154,55169,46972,9,7/14/2017
117829412,1,12305,115,80,25,55,18,33,194030,537650,121667,70588,190283,87116,14,7/14/2017
117829412,0,10982,110,65,18,47,25,39,312144,451363,61879,25757,97522,66762,11,7/14/2017
